# Time	MagPro_X100	MagPro_X100_fit
-2.000000000000000164e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.990000000000000259e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.980000000000000355e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.970000000000000451e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.960000000000000547e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.950000000000000642e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.940000000000000738e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.930000000000000834e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.920000000000000930e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.910000000000001025e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.900000000000001121e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.890000000000001217e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.880000000000001313e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.870000000000001408e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.860000000000001504e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.850000000000001600e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.840000000000001696e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.830000000000001791e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.820000000000001887e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.810000000000001983e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.800000000000002078e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.790000000000002174e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.780000000000002270e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.770000000000002366e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.760000000000002461e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.750000000000002557e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.740000000000002653e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.730000000000002749e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.720000000000002844e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.710000000000002940e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.700000000000003036e-05	4.107480144878818194e-04	0.000000000000000000e+00
-1.690000000000003132e-05	4.107480144878818194e-04	0.000000000000000000e+00
